시군,시도,용도지역구분,용도지역,건폐율_값,건폐율_단위,건폐율_출처조문,용적률_값,용적률_단위,용적률_출처조문,시행일,조례번호,조회일
영천시,경북,도시지역-공업,일반공업지역,70,% 이하,제56조제1항,350,% 이하,제62조제1항,2024.12.27,1342,2026-09-21
영천시,경북,도시지역-공업,준공업지역,70,% 이하,제56조제1항,400,% 이하,제62조제1항,2024.12.27,1342,2026-09-21
영천시,경북,도시지역-녹지,보전녹지지역,20,% 이하,제56조제1항,80,% 이하,제62조제1항,2024.12.27,1342,2026-09-21
영천시,경북,도시지역-녹지,생산녹지지역,20,% 이하,제56조제1항,100,% 이하,제62조제1항,2024.12.27,1342,2026-09-21
영천시,경북,도시지역-녹지,자연녹지지역,20,% 이하,제56조제1항,100,% 이하,제62조제1항,2024.12.27,1342,2026-09-21
영천시,경북,관리지역,보전관리지역,20,% 이하,제56조제1항,80,% 이하,제62조제1항,2024.12.27,1342,2026-09-21
영천시,경북,관리지역,생산관리지역,20,% 이하,제56조제1항,80,% 이하,제62조제1항,2024.12.27,1342,2026-09-21
영천시,경북,관리지역,계획관리지역,40,% 이하,제56조제1항,100,% 이하,제62조제1항,2024.12.27,1342,2026-09-21
영천시,경북,농림지역,농림지역,20,% 이하,제56조제1항,80,% 이하,제62조제1항,2024.12.27,1342,2026-09-21
영천시,경북,자연환경보전지역,자연환경보전지역,20,% 이하,제56조제1항,80,% 이하,제62조제1항,2024.12.27,1342,2026-09-21
상주시,경북,도시지역-주거,제1종전용주거지역,50,% 이하,제52조제1항,100,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-주거,제2종전용주거지역,50,% 이하,제52조제1항,150,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-주거,제1종일반주거지역,60,% 이하,제52조제1항,200,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-주거,제2종일반주거지역,60,% 이하,제52조제1항,250,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-주거,제3종일반주거지역,50,% 이하,제52조제1항,300,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-주거,준주거지역,70,% 이하,제52조제1항,500,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-상업,중심상업지역,90,% 이하,제52조제1항,1500,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-상업,일반상업지역,80,% 이하,제52조제1항,1300,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-상업,근린상업지역,70,% 이하,제52조제1항,900,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-상업,유통상업지역,80,% 이하,제52조제1항,1100,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-공업,전용공업지역,70,% 이하,제52조제1항,300,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-공업,일반공업지역,70,% 이하,제52조제1항,350,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-공업,준공업지역,70,% 이하,제52조제1항,400,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-녹지,보전녹지지역,20,% 이하,제52조제1항,80,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-녹지,생산녹지지역,20,% 이하,제52조제1항,100,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,도시지역-녹지,자연녹지지역,20,% 이하,제52조제1항,100,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,관리지역,보전관리지역,20,% 이하,제52조제1항,80,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,관리지역,생산관리지역,20,% 이하,제52조제1항,80,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,관리지역,계획관리지역,40,% 이하,제52조제1항,100,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,농림지역,농림지역,20,% 이하,제52조제1항,80,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
상주시,경북,자연환경보전지역,자연환경보전지역,20,% 이하,제52조제1항,80,% 이하,제57조제1항,2026.3.24,1771,2026-09-21
문경시,경북,도시지역-주거,제1종전용주거지역,50,% 이하,제55조제1항,100,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-주거,제2종전용주거지역,50,% 이하,제55조제1항,150,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-주거,제1종일반주거지역,60,% 이하,제55조제1항,200,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-주거,제2종일반주거지역,60,% 이하,제55조제1항,250,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-주거,제3종일반주거지역,50,% 이하,제55조제1항,300,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-주거,준주거지역,70,% 이하,제55조제1항,500,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-상업,중심상업지역,90,% 이하,제55조제1항,1500,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-상업,일반상업지역,80,% 이하,제55조제1항,1300,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-상업,근린상업지역,70,% 이하,제55조제1항,900,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-상업,유통상업지역,80,% 이하,제55조제1항,1100,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-공업,전용공업지역,70,% 이하,제55조제1항,300,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-공업,일반공업지역,70,% 이하,제55조제1항,350,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-공업,준공업지역,70,% 이하,제55조제1항,400,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-녹지,보전녹지지역,20,% 이하,제55조제1항,80,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-녹지,생산녹지지역,20,% 이하,제55조제1항,100,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,도시지역-녹지,자연녹지지역,20,% 이하,제55조제1항,100,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,관리지역,보전관리지역,20,% 이하,제55조제1항,80,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,관리지역,생산관리지역,20,% 이하,제55조제1항,80,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,관리지역,계획관리지역,40,% 이하,제55조제1항,100,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,농림지역,농림지역,20,% 이하,제55조제1항,80,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
문경시,경북,자연환경보전지역,자연환경보전지역,20,% 이하,제55조제1항,80,% 이하,제60조제1항,2025.12.30,1822,2026-09-21
경산시,경북,도시지역-주거,제1종전용주거지역,50,% 이하,제79조제1항,100,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-주거,제2종전용주거지역,50,% 이하,제79조제1항,150,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-주거,제1종일반주거지역,60,% 이하,제79조제1항,200,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-주거,제2종일반주거지역,60,% 이하,제79조제1항,250,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-주거,제3종일반주거지역,50,% 이하,제79조제1항,300,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-주거,준주거지역,60,% 이하,제79조제1항,400,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-상업,중심상업지역,70,% 이하,제79조제1항,1000,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-상업,일반상업지역,70,% 이하,제79조제1항,800,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-상업,근린상업지역,70,% 이하,제79조제1항,600,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-상업,유통상업지역,70,% 이하,제79조제1항,700,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-공업,전용공업지역,70,% 이하,제79조제1항,300,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-공업,일반공업지역,70,% 이하,제79조제1항,350,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-공업,준공업지역,70,% 이하,제79조제1항,400,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-녹지,보전녹지지역,20,% 이하,제79조제1항,80,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-녹지,생산녹지지역,20,% 이하,제79조제1항,100,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,도시지역-녹지,자연녹지지역,20,% 이하,제79조제1항,100,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,관리지역,보전관리지역,20,% 이하,제79조제1항,80,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,관리지역,생산관리지역,20,% 이하,제79조제1항,80,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,관리지역,계획관리지역,40,% 이하,제79조제1항,100,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,농림지역,농림지역,20,% 이하,제79조제1항,80,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
경산시,경북,자연환경보전지역,자연환경보전지역,20,% 이하,제79조제1항,80,% 이하,제84조제1항,2026.1.7,1636,2026-09-21
의성군,경북,도시지역-주거,제1종전용주거지역,50,% 이하,제43조제1항,100,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-주거,제2종전용주거지역,50,% 이하,제43조제1항,150,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-주거,제1종일반주거지역,60,% 이하,제43조제1항,200,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-주거,제2종일반주거지역,60,% 이하,제43조제1항,250,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-주거,제3종일반주거지역,50,% 이하,제43조제1항,300,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-주거,준주거지역,70,% 이하,제43조제1항,500,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-상업,중심상업지역,90,% 이하,제43조제1항,1500,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-상업,일반상업지역,80,% 이하,제43조제1항,1300,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-상업,근린상업지역,70,% 이하,제43조제1항,900,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-상업,유통상업지역,80,% 이하,제43조제1항,1100,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-공업,전용공업지역,70,% 이하,제43조제1항,300,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-공업,일반공업지역,70,% 이하,제43조제1항,350,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-공업,준공업지역,70,% 이하,제43조제1항,400,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-녹지,보전녹지지역,20,% 이하,제43조제1항,80,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-녹지,생산녹지지역,20,% 이하,제43조제1항,100,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,도시지역-녹지,자연녹지지역,20,% 이하,제43조제1항,100,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,관리지역,보전관리지역,20,% 이하,제43조제1항,80,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,관리지역,생산관리지역,20,% 이하,제43조제1항,80,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,관리지역,계획관리지역,40,% 이하,제43조제1항,100,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,농림지역,농림지역,20,% 이하,제43조제1항,80,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
의성군,경북,자연환경보전지역,자연환경보전지역,20,% 이하,제43조제1항,80,% 이하,제51조제1항,2026.4.17,3015,2026-09-21
청송군,경북,도시지역-주거,제1종전용주거지역,50,% 이하,제53조제1항,100,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-주거,제2종전용주거지역,50,% 이하,제53조제1항,150,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-주거,제1종일반주거지역,60,% 이하,제53조제1항,200,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-주거,제2종일반주거지역,60,% 이하,제53조제1항,250,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-주거,제3종일반주거지역,50,% 이하,제53조제1항,300,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-주거,준주거지역,70,% 이하,제53조제1항,500,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-상업,중심상업지역,90,% 이하,제53조제1항,1500,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-상업,일반상업지역,80,% 이하,제53조제1항,1300,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-상업,근린상업지역,70,% 이하,제53조제1항,900,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-상업,유통상업지역,80,% 이하,제53조제1항,1100,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-공업,전용공업지역,70,% 이하,제53조제1항,300,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-공업,일반공업지역,70,% 이하,제53조제1항,350,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-공업,준공업지역,70,% 이하,제53조제1항,400,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-녹지,보전녹지지역,20,% 이하,제53조제1항,80,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-녹지,생산녹지지역,20,% 이하,제53조제1항,100,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,도시지역-녹지,자연녹지지역,20,% 이하,제53조제1항,100,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,관리지역,보전관리지역,20,% 이하,제53조제1항,80,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,관리지역,생산관리지역,20,% 이하,제53조제1항,80,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,관리지역,계획관리지역,40,% 이하,제53조제1항,100,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,농림지역,농림지역,20,% 이하,제53조제1항,80,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
청송군,경북,자연환경보전지역,자연환경보전지역,20,% 이하,제53조제1항,80,% 이하,제57조제1항,2025.7.1,2402,2026-09-21
영양군,경북,도시지역-주거,제1종전용주거지역,50,% 이하,제56조제1항,100,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-주거,제2종전용주거지역,50,% 이하,제56조제1항,150,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-주거,제1종일반주거지역,60,% 이하,제56조제1항,200,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-주거,제2종일반주거지역,60,% 이하,제56조제1항,250,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-주거,제3종일반주거지역,50,% 이하,제56조제1항,300,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-주거,준주거지역,70,% 이하,제56조제1항,500,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-상업,중심상업지역,90,% 이하,제56조제1항,1500,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-상업,일반상업지역,80,% 이하,제56조제1항,1300,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-상업,근린상업지역,70,% 이하,제56조제1항,900,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-상업,유통상업지역,80,% 이하,제56조제1항,1100,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-공업,전용공업지역,70,% 이하,제56조제1항,300,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-공업,일반공업지역,70,% 이하,제56조제1항,350,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-공업,준공업지역,70,% 이하,제56조제1항,400,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-녹지,보전녹지지역,20,% 이하,제56조제1항,80,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-녹지,생산녹지지역,20,% 이하,제56조제1항,100,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,도시지역-녹지,자연녹지지역,20,% 이하,제56조제1항,100,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,관리지역,보전관리지역,20,% 이하,제56조제1항,80,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,관리지역,생산관리지역,20,% 이하,제56조제1항,80,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,관리지역,계획관리지역,40,% 이하,제56조제1항,100,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,농림지역,농림지역,20,% 이하,제56조제1항,80,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영양군,경북,자연환경보전지역,자연환경보전지역,20,% 이하,제56조제1항,80,% 이하,제61조제1항,2025.12.19,2482,2026-09-21
영덕군,경북,도시지역-주거,제1종전용주거지역,40,% 이하,제57조제1항,80,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-주거,제2종전용주거지역,40,% 이하,제57조제1항,100,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-주거,제1종일반주거지역,60,% 이하,제57조제1항,200,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-주거,제2종일반주거지역,60,% 이하,제57조제1항,250,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-주거,제3종일반주거지역,50,% 이하,제57조제1항,300,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-주거,준주거지역,70,% 이하,제57조제1항,500,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-상업,중심상업지역,80,% 이하,제57조제1항,1000,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-상업,일반상업지역,80,% 이하,제57조제1항,1000,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-상업,근린상업지역,70,% 이하,제57조제1항,700,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-상업,유통상업지역,80,% 이하,제57조제1항,700,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-공업,전용공업지역,70,% 이하,제57조제1항,250,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-공업,일반공업지역,70,% 이하,제57조제1항,350,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-공업,준공업지역,70,% 이하,제57조제1항,400,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-녹지,보전녹지지역,20,% 이하,제57조제1항,80,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-녹지,생산녹지지역,20,% 이하,제57조제1항,100,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,도시지역-녹지,자연녹지지역,20,% 이하,제57조제1항,100,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,관리지역,보전관리지역,20,% 이하,제57조제1항,80,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,관리지역,생산관리지역,20,% 이하,제57조제1항,80,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,관리지역,계획관리지역,40,% 이하,제57조제1항,100,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,농림지역,농림지역,20,% 이하,제57조제1항,80,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
영덕군,경북,자연환경보전지역,자연환경보전지역,20,% 이하,제57조제1항,80,% 이하,제62조제1항,2025.12.22,2446,2026-09-21
고령군,경북,도시지역-주거,제1종전용주거지역,50,% 이하,제57조제1항,100,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-주거,제2종전용주거지역,50,% 이하,제57조제1항,150,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-주거,제1종일반주거지역,60,% 이하,제57조제1항,200,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-주거,제2종일반주거지역,60,% 이하,제57조제1항,250,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-주거,제3종일반주거지역,50,% 이하,제57조제1항,300,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-주거,준주거지역,70,% 이하,제57조제1항,500,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-상업,중심상업지역,90,% 이하,제57조제1항,1500,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-상업,일반상업지역,80,% 이하,제57조제1항,1300,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-상업,근린상업지역,70,% 이하,제57조제1항,900,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-상업,유통상업지역,80,% 이하,제57조제1항,1100,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-공업,전용공업지역,70,% 이하,제57조제1항,300,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-공업,일반공업지역,70,% 이하,제57조제1항,350,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-공업,준공업지역,70,% 이하,제57조제1항,400,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-녹지,보전녹지지역,20,% 이하,제57조제1항,80,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-녹지,생산녹지지역,20,% 이하,제57조제1항,100,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,도시지역-녹지,자연녹지지역,20,% 이하,제57조제1항,100,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,관리지역,보전관리지역,20,% 이하,제57조제1항,80,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,관리지역,생산관리지역,20,% 이하,제57조제1항,80,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,관리지역,계획관리지역,40,% 이하,제57조제1항,100,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,농림지역,농림지역,20,% 이하,제57조제1항,80,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
고령군,경북,자연환경보전지역,자연환경보전지역,20,% 이하,제57조제1항,80,% 이하,제62조제1항,2026.4.14,2593,2026-09-21
성주군,경북,도시지역-주거,제1종전용주거지역,50,% 이하,제49조제1항,100,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-주거,제2종전용주거지역,50,% 이하,제49조제1항,150,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-주거,제1종일반주거지역,60,% 이하,제49조제1항,200,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-주거,제2종일반주거지역,60,% 이하,제49조제1항,250,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-주거,제3종일반주거지역,50,% 이하,제49조제1항,300,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-주거,준주거지역,70,% 이하,제49조제1항,500,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-상업,중심상업지역,90,% 이하,제49조제1항,1500,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-상업,일반상업지역,80,% 이하,제49조제1항,1300,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-상업,근린상업지역,70,% 이하,제49조제1항,900,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-상업,유통상업지역,80,% 이하,제49조제1항,1100,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-공업,전용공업지역,70,% 이하,제49조제1항,300,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-공업,일반공업지역,70,% 이하,제49조제1항,350,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-공업,준공업지역,70,% 이하,제49조제1항,400,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-녹지,보전녹지지역,20,% 이하,제49조제1항,80,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-녹지,생산녹지지역,20,% 이하,제49조제1항,100,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,도시지역-녹지,자연녹지지역,20,% 이하,제49조제1항,100,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,관리지역,보전관리지역,20,% 이하,제49조제1항,80,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,관리지역,생산관리지역,20,% 이하,제49조제1항,80,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,관리지역,계획관리지역,40,% 이하,제49조제1항,100,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,농림지역,농림지역,20,% 이하,제49조제1항,80,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
성주군,경북,자연환경보전지역,자연환경보전지역,20,% 이하,제49조제1항,80,% 이하,제54조제1항,2026.9.17,2644,2026-09-21
칠곡군,경북,도시지역-주거,제1종전용주거지역,50,% 이하,제81조제1항,100,% 이하,제85조제1항,2025.12.26,2839,2026-09-21
칠곡군,경북,도시지역-주거,제2종전용주거지역,50,% 이하,제81조제1항,150,% 이하,제85조제1항,2025.12.26,2839,2026-09-21
칠곡군,경북,도시지역-주거,제1종일반주거지역,60,% 이하,제81조제1항,200,% 이하,제85조제1항,2025.12.26,2839,2026-09-21
칠곡군,경북,도시지역-주거,제2종일반주거지역,60,% 이하,제81조제1항,250,% 이하,제85조제1항,2025.12.26,2839,2026-09-21
칠곡군,경북,도시지역-주거,제3종일반주거지역,50,% 이하,제81조제1항,300,% 이하,제85조제1항,2025.12.26,2839,2026-09-21
칠곡군,경북,도시지역-주거,준주거지역,70,% 이하,제81조제1항,500,% 이하,제85조제1항,2025.12.26,2839,2026-09-21
